Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Absolutely Made Up Tauranga Buyers Agency #87,+64 21 760 3472,https://totally-fake-buyers-87.example,7 Hogwash Highway,Tauranga,Bay of Plenty Region,5,24,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/absolutely-made-up-tauranga-buyers-agency-87,,https://www.instagram.com/fake_buyers_87,https://www.facebook.com/fake.buyers.87,9429100000086,Individual/Sole Trader,Uncategorised,99,buyers agent Tauranga,
Certified Fictional Tauranga Brick & Giggle #88,+64 21 300 3455,https://totally-fake-buyers-88.example,42 Demo Drive,Tauranga,Bay of Plenty Region,5,1,,,,,,,,,Uncategorised,37,buyers agent Tauranga,
Certified Fictional Tauranga Mortgage Mayhem #89,+64 21 627 4620,https://totally-fake-buyers-89.example,404 Not Found Road,Tauranga,Bay of Plenty Region,5,36,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/certified-fictional-tauranga-mortgage-mayhem-89,https://www.linkedin.com/in/morgan-mock,https://www.instagram.com/fake_buyers_89,https://www.facebook.com/fake.buyers.89,9429100000088,Australian Private Company,Uncategorised,100,buyers agent Tauranga,
Totally Fake Tauranga Property Shenanigans #90,+64 21 927 9581,https://totally-fake-buyers-90.example,1 Pretend Parade,Tauranga,Bay of Plenty Region,5,5,,Morgan Mock,,,,https://www.facebook.com/fake.buyers.90,9429100000089,Australian Private Company,Uncategorised,59,buyers agent Tauranga,
Absolutely Made Up Tauranga Homes & Hogwash #91,+64 21 599 8961,https://totally-fake-buyers-91.example,88 Placeholder Place,Tauranga,Bay of Plenty Region,4.9,62,,,,,,,,,EXCLUDED,45,buyers agent Tauranga,
Certified Fictional Tauranga Dream Home Depot #92,+64 21 428 2048,https://totally-fake-buyers-92.example,42 Demo Drive,Tauranga,Bay of Plenty Region,5,10,,,,,,,9429100000091,Individual/Sole Trader,Uncategorised,41,buyers agent Tauranga,
Certified Fictional Tauranga Suburb Safari Co #93,+64 21 838 6842,https://totally-fake-buyers-93.example,404 Not Found Road,Tauranga,Bay of Plenty Region,4.1,21,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/certified-fictional-tauranga-suburb-safari-co-93,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_93,https://www.facebook.com/fake.buyers.93,9429100000092,Australian Private Company,Uncategorised,95,buyers agent Tauranga,
Banana Republic Tauranga House Hunters Hoax #94,+64 21 488 3169,https://totally-fake-buyers-94.example,99 Sample Square,Tauranga,Bay of Plenty Region,4.8,85,lead94@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.94,9429100000093,Australian Private Company,Uncategorised,77,buyers agent Tauranga,
Captain Obvious Tauranga Homes & Hogwash #95,+64 21 969 7859,https://totally-fake-buyers-95.example,3 Test Terrace,Tauranga,Bay of Plenty Region,5,16,,,,,,,,,EXCLUDED,39,buyers agent Tauranga,
Suspiciously Legit Tauranga Mortgage Mayhem #96,+64 21 422 1348,https://totally-fake-buyers-96.example,99 Sample Square,Tauranga,Bay of Plenty Region,5,12,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_96,https://www.facebook.com/fake.buyers.96,,,Uncategorised,91,buyers agent Tauranga,
Captain Obvious Tauranga Buyers Agency #97,+64 21 792 3889,https://totally-fake-buyers-97.example,404 Not Found Road,Tauranga,Bay of Plenty Region,5,1,,Alex Alias,,,,https://www.facebook.com/fake.buyers.97,9429100000096,Individual/Sole Trader,Uncategorised,59,buyers agent Tauranga,
Definitely Not Real Tauranga Off-Market Emporium #98,+64 21 980 2925,https://totally-fake-buyers-98.example,123 Fake Street,Tauranga,Bay of Plenty Region,5,53,taylor.testdata@fake-buyers.example,Taylor Testdata,,,https://www.instagram.com/fake_buyers_98,https://www.facebook.com/fake.buyers.98,9429100000097,Australian Private Company,Uncategorised,99,buyers agent Tauranga,
Banana Republic Dunedin Off-Market Emporium #99,+64 21 139 7007,https://totally-fake-buyers-99.example,7 Hogwash Highway,Dunedin,Otago Region,4.9,162,,,,,https://www.instagram.com/fake_buyers_99,https://www.facebook.com/fake.buyers.99,,,Uncategorised,47,buyers agent Dunedin,
Absolutely Made Up Dunedin Off-Market Emporium #100,+64 21 630 6108,https://totally-fake-buyers-100.example,42 Demo Drive,Dunedin,Otago Region,4.9,164,,,,,,,9429100000099,Fixed Unit Trust,Uncategorised,47,buyers agent Dunedin,
Absolutely Made Up Dunedin Homes & Hogwash #101,+64 21 835 6326,https://totally-fake-buyers-101.example,88 Placeholder Place,Dunedin,Otago Region,4.9,65,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/absolutely-made-up-dunedin-homes-hogwash-101,https://www.linkedin.com/in/jamie-jest,https://www.instagram.com/fake_buyers_101,https://www.facebook.com/fake.buyers.101,9429100000100,NZ Limited Company,Uncategorised,100,buyers agent Dunedin,
Captain Obvious Dunedin Property Shenanigans #102,+64 21 210 7231,https://totally-fake-buyers-102.example,3 Test Terrace,Dunedin,Otago Region,4.9,337,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/captain-obvious-dunedin-property-shenanigans-102,,https://www.instagram.com/fake_buyers_102,https://www.facebook.com/fake.buyers.102,9429100000101,Australian Private Company,Uncategorised,100,buyers agent Dunedin,
Definitely Not Real Dunedin Homes & Hogwash #103,+64 21 218 7592,https://totally-fake-buyers-103.example,7 Hogwash Highway,Dunedin,Otago Region,5,356,,,,,,,,,Uncategorised,45,buyers agent Dunedin,
Certified Fictional Dunedin Dream Home Depot #104,+64 21 950 5763,https://totally-fake-buyers-104.example,7 Hogwash Highway,Dunedin,Otago Region,5,13,,,,,,,,,EXCLUDED,39,buyers agent Dunedin,
Suspiciously Legit Dunedin Mortgage Mayhem #105,+64 21 167 5141,https://totally-fake-buyers-105.example,99 Sample Square,Dunedin,Otago Region,4.4,111,lead105@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.105,9429100000104,Australian Private Company,Uncategorised,70,buyers agent Dunedin,
Captain Obvious Dunedin House Hunters Hoax #106,+64 21 868 1986,https://totally-fake-buyers-106.example,3 Test Terrace,Dunedin,Otago Region,5,36,,Alex Alias,,,,,,,Uncategorised,62,buyers agent Dunedin,
Captain Obvious Dunedin Brick & Giggle #107,+64 21 693 1533,https://totally-fake-buyers-107.example,88 Placeholder Place,Dunedin,Otago Region,4.8,834,lead107@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_107,https://www.facebook.com/fake.buyers.107,,,Uncategorised,77,buyers agent Dunedin,
Certified Fictional Dunedin Buyers Agency #108,+64 21 685 8303,https://totally-fake-buyers-108.example,404 Not Found Road,Dunedin,Otago Region,4.6,29,,,https://www.linkedin.com/company/certified-fictional-dunedin-buyers-agency-108,,https://www.instagram.com/fake_buyers_108,https://www.facebook.com/fake.buyers.108,9429100000107,Australian Private Company,Uncategorised,46,buyers agent Dunedin,
Absolutely Made Up Dunedin Advocates Anonymous #109,+64 21 669 1087,https://totally-fake-buyers-109.example,7 Hogwash Highway,Dunedin,Otago Region,5,14,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/absolutely-made-up-dunedin-advocates-anonymous-109,https://www.linkedin.com/in/sam-sample,https://www.instagram.com/fake_buyers_109,https://www.facebook.com/fake.buyers.109,,,Uncategorised,97,buyers agent Dunedin,
Captain Obvious Dunedin Dream Home Depot #110,+64 21 733 5358,https://totally-fake-buyers-110.example,7 Hogwash Highway,Dunedin,Otago Region,4.9,52,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/captain-obvious-dunedin-dream-home-depot-110,https://www.linkedin.com/in/taylor-testdata,https://www.instagram.com/fake_buyers_110,https://www.facebook.com/fake.buyers.110,,,Uncategorised,100,buyers agent Dunedin,
Suspiciously Legit Dunedin Dream Home Depot #111,+64 21 398 7682,https://totally-fake-buyers-111.example,42 Demo Drive,Dunedin,Otago Region,5,9,,,,,,,,,EXCLUDED,37,buyers agent Dunedin,
Pretend Dunedin Dream Home Depot #112,+64 21 959 7372,https://totally-fake-buyers-112.example,1 Pretend Parade,Dunedin,Otago Region,4.7,60,,Taylor Testdata,,,https://www.instagram.com/fake_buyers_112,https://www.facebook.com/fake.buyers.112,,,Uncategorised,64,buyers agent Dunedin,
Captain Obvious Dunedin Off-Market Emporium #113,+64 21 326 4516,https://totally-fake-buyers-113.example,88 Placeholder Place,Dunedin,Otago Region,5,53,sam.sample@fake-buyers.example,Sam Sample,,https://www.linkedin.com/in/sam-sample,,https://www.facebook.com/fake.buyers.113,,,Uncategorised,98,buyers agent Dunedin,
Suspiciously Legit Dunedin Mortgage Mayhem #114,,https://totally-fake-buyers-114.example,88 Placeholder Place,Dunedin,Otago Region,5,10,casey.contrived@fake-buyers.example,Casey Contrived,,https://www.linkedin.com/in/casey-contrived,https://www.instagram.com/fake_buyers_114,https://www.facebook.com/fake.buyers.114,,,Uncategorised,84,buyers agent Dunedin,
Banana Republic Dunedin Mortgage Mayhem #115,+64 21 569 7512,https://totally-fake-buyers-115.example,404 Not Found Road,Dunedin,Otago Region,4.7,131,,,,,,,,,EXCLUDED,42,buyers agent Dunedin,
Definitely Not Real Dunedin Off-Market Emporium #116,+64 21 391 3045,https://totally-fake-buyers-116.example,7 Hogwash Highway,Dunedin,Otago Region,4.5,139,,,https://www.linkedin.com/company/definitely-not-real-dunedin-off-market-emporium-116,,https://www.instagram.com/fake_buyers_116,https://www.facebook.com/fake.buyers.116,9429100000115,Australian Private Company,Uncategorised,49,buyers agent Dunedin,
Quantum Dunedin Advocates Anonymous #117,+64 21 792 5598,https://totally-fake-buyers-117.example,99 Sample Square,Dunedin,Otago Region,5,2,,,,,,https://www.facebook.com/fake.buyers.117,9429100000116,NZ Limited Company,Uncategorised,39,buyers agent Dunedin,
Imaginary Dunedin House Hunters Hoax #118,+64 21 294 3741,https://totally-fake-buyers-118.example,123 Fake Street,Dunedin,Otago Region,4.7,93,,,,,,,,,EXCLUDED,42,buyers agent Dunedin,
Imaginary Palmerston North Homes & Hogwash #119,+64 21 583 5643,https://totally-fake-buyers-119.example,404 Not Found Road,Palmerston North,Manawatū-Whanganui Region,4.4,258,,,https://www.linkedin.com/company/imaginary-palmerston-north-homes-hogwash-119,,https://www.instagram.com/fake_buyers_119,https://www.facebook.com/fake.buyers.119,9429100000118,NZ Limited Company,Uncategorised,45,buyers agent Palmerston North,
Imaginary Palmerston North Advocates Anonymous #120,+64 21 573 1192,https://totally-fake-buyers-120.example,3 Test Terrace,Palmerston North,Manawatū-Whanganui Region,5,51,,Taylor Testdata,,,https://www.instagram.com/fake_buyers_120,https://www.facebook.com/fake.buyers.120,,,Uncategorised,67,buyers agent Palmerston North,
Certified Fictional Palmerston North Buyers Agency #121,+64 21 749 8705,,3 Test Terrace,Palmerston North,Manawatū-Whanganui Region,5,38,,,,,,,9429100000120,Individual/Sole Trader,Uncategorised,34,buyers agent Palmerston North,
Imaginary Palmerston North Mortgage Mayhem #122,+64 21 528 5349,https://totally-fake-buyers-122.example,123 Fake Street,Palmerston North,Manawatū-Whanganui Region,4.9,680,,,,,,,,,EXCLUDED,45,buyers agent Palmerston North,
Captain Obvious Palmerston North Property Shenanigans #123,+64 21 432 4879,https://totally-fake-buyers-123.example,88 Placeholder Place,Palmerston North,Manawatū-Whanganui Region,5,10,,Jamie Jest,,,https://www.instagram.com/fake_buyers_123,https://www.facebook.com/fake.buyers.123,,,Uncategorised,61,buyers agent Palmerston North,
Totally Fake Palmerston North Brick & Giggle #124,+64 21 388 8900,https://totally-fake-buyers-124.example,7 Hogwash Highway,Palmerston North,Manawatū-Whanganui Region,5,59,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_124,https://www.facebook.com/fake.buyers.124,9429100000123,NZ Limited Company,Uncategorised,99,buyers agent Palmerston North,
Certified Fictional Palmerston North Buyers Agency #125,+64 21 749 1560,https://totally-fake-buyers-125.example,42 Demo Drive,Palmerston North,Manawatū-Whanganui Region,4.9,58,,,,,,,,,EXCLUDED,45,buyers agent Palmerston North,
Absolutely Made Up Palmerston North Mortgage Mayhem #126,+64 21 658 7848,https://totally-fake-buyers-126.example,88 Placeholder Place,Palmerston North,Manawatū-Whanganui Region,4.6,77,lead126@fake-buyers.example,,,,,,9429100000125,Australian Private Company,Uncategorised,74,buyers agent Palmerston North,
Pretend Palmerston North House Hunters Hoax #127,+64 21 390 7291,https://totally-fake-buyers-127.example,7 Hogwash Highway,Palmerston North,Manawatū-Whanganui Region,5,8,,Sam Sample,,,https://www.instagram.com/fake_buyers_127,https://www.facebook.com/fake.buyers.127,,,Uncategorised,59,buyers agent Palmerston North,
Definitely Not Real Wanganui Buyers Agency #128,+64 21 167 9392,https://totally-fake-buyers-128.example,,Wanganui,Manawatū-Whanganui Region,5,8,,Morgan Mock,,https://www.linkedin.com/in/morgan-mock,,https://www.facebook.com/fake.buyers.128,9429100000127,Discretionary Trading Trust,Uncategorised,62,buyers agent Palmerston North,
Pretend Palmerston North Buyers Agency #129,+64 21 470 5035,https://totally-fake-buyers-129.example,88 Placeholder Place,Palmerston North,Manawatū-Whanganui Region,4.7,277,lead129@fake-buyers.example,,https://www.linkedin.com/company/pretend-palmerston-north-buyers-agency-129,,https://www.instagram.com/fake_buyers_129,https://www.facebook.com/fake.buyers.129,9429100000128,Australian Private Company,Uncategorised,79,buyers agent Palmerston North,
Totally Fake Palmerston North Advocates Anonymous #130,+64 21 563 2157,https://totally-fake-buyers-130.example,3 Test Terrace,Palmerston North,Manawatū-Whanganui Region,4.8,11,,,https://www.linkedin.com/company/totally-fake-palmerston-north-advocates-anonymous-130,,https://www.instagram.com/fake_buyers_130,https://www.facebook.com/fake.buyers.130,9429100000129,Australian Private Company,Uncategorised,46,buyers agent Palmerston North,
Pretend Palmerston North Buyers Agency #131,+64 21 408 2895,,42 Demo Drive,Palmerston North,Manawatū-Whanganui Region,5,4,,,,,,,,,Uncategorised,27,buyers agent Palmerston North,
Pretend Palmerston North House Hunters Hoax #132,+64 21 235 9465,https://totally-fake-buyers-132.example,99 Sample Square,Palmerston North,Manawatū-Whanganui Region,4.4,77,,,,,https://www.instagram.com/fake_buyers_132,https://www.facebook.com/fake.buyers.132,9429100000131,NZ Limited Company,Uncategorised,42,buyers agent Palmerston North,
Certified Fictional Palmerston North House Hunters Hoax #133,+64 21 832 2081,https://totally-fake-buyers-133.example,88 Placeholder Place,Palmerston North,Manawatū-Whanganui Region,5,42,,Morgan Mock,,https://www.linkedin.com/in/morgan-mock,https://www.instagram.com/fake_buyers_133,https://www.facebook.com/fake.buyers.133,9429100000132,Fixed Unit Trust,Uncategorised,69,buyers agent Palmerston North,
Quantum Palmerston North Advocates Anonymous #134,+64 21 236 4511,https://totally-fake-buyers-134.example,404 Not Found Road,Palmerston North,Manawatū-Whanganui Region,5,2,,Casey Contrived,https://www.linkedin.com/company/quantum-palmerston-north-advocates-anonymous-134,,https://www.instagram.com/fake_buyers_134,https://www.facebook.com/fake.buyers.134,9429100000133,Australian Private Company,Uncategorised,64,buyers agent Palmerston North,
Totally Fake Palmerston North Off-Market Emporium #135,+64 21 268 2535,https://totally-fake-buyers-135.example,99 Sample Square,Palmerston North,Manawatū-Whanganui Region,4.5,2,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/totally-fake-palmerston-north-off-market-emporium-135,,https://www.instagram.com/fake_buyers_135,https://www.facebook.com/fake.buyers.135,9429100000134,NZ Limited Company,Uncategorised,91,buyers agent Palmerston North,
Pretend Palmerston North Buyers Agency #136,+64 21 352 7085,https://totally-fake-buyers-136.example,3 Test Terrace,Palmerston North,Manawatū-Whanganui Region,5,1,,,,,,,9429100000135,Australian Private Company,Uncategorised,39,buyers agent Palmerston North,
Banana Republic Nelson Dream Home Depot #137,+64 21 125 2379,https://totally-fake-buyers-137.example,404 Not Found Road,Nelson,Nelson Region,5,8,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/banana-republic-nelson-dream-home-depot-137,,https://www.instagram.com/fake_buyers_137,https://www.facebook.com/fake.buyers.137,,,Uncategorised,92,buyers agent Nelson,
Totally Fake Nelson Homes & Hogwash #138,+64 21 812 7479,https://totally-fake-buyers-138.example,88 Placeholder Place,Nelson,Nelson Region,4.8,36,lead138@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_138,https://www.facebook.com/fake.buyers.138,9429100000137,NZ Limited Company,Uncategorised,76,buyers agent Nelson,
Totally Fake Nelson Mortgage Mayhem #139,+64 21 946 7749,https://totally-fake-buyers-139.example,42 Demo Drive,Nelson,Nelson Region,4.5,102,,,https://www.linkedin.com/company/totally-fake-nelson-mortgage-mayhem-139,,https://www.instagram.com/fake_buyers_139,https://www.facebook.com/fake.buyers.139,9429100000138,Australian Private Company,Uncategorised,49,buyers agent Nelson,
