Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Pretend Morayfield Suburb Safari Co #74,+61 738 900 288,https://totally-fake-buyers-74.example,1 Pretend Parade,Morayfield,Queensland,4.9,478.0,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_74,https://www.facebook.com/fake.buyers.74,52 659 334 199,Australian Private Company,Property advisor,100,property advisor Brisbane,
Pretend Brisbane City Buyers Agency #75,+61 791 454 754,https://totally-fake-buyers-75.example,1 Pretend Parade,Brisbane City,Queensland,4.8,74.0,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/pretend-brisbane-city-buyers-agency-75,,,https://www.facebook.com/fake.buyers.75,66 377 324 598,Australian Private Company,Property advisor,100,property advisor Brisbane,
Definitely Not Real Canberra Homes & Hogwash #76,+61 425 248 713,https://totally-fake-buyers-76.example,3 Test Terrace,Canberra,Australian Capital Territory,5.0,137.0,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/definitely-not-real-canberra-homes-hogwash-76,,https://www.instagram.com/fake_buyers_76,https://www.facebook.com/fake.buyers.76,49 544 217 509,Australian Private Company,Property advisor,100,property advisor Canberra,
Suspiciously Legit Turner Property Shenanigans #77,+61 687 363 937,https://totally-fake-buyers-77.example,1 Pretend Parade,Turner,Australian Capital Territory,5.0,286.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,,,https://www.facebook.com/fake.buyers.77,96 392 445 227,Individual/Sole Trader,Property advisor,100,property advisor Canberra,
Suspiciously Legit Stuart Park Brick & Giggle #78,+61 584 155 433,https://totally-fake-buyers-78.example,88 Placeholder Place,Stuart Park,Northern Territory,4.9,274.0,taylor.testdata@fake-buyers.example,Taylor Testdata,,,https://www.instagram.com/fake_buyers_78,https://www.facebook.com/fake.buyers.78,44 890 365 534,Individual/Sole Trader,Property advisor,100,property advisor Darwin,
Banana Republic Old Beach Buyers Agency #79,+61 711 360 810,https://totally-fake-buyers-79.example,88 Placeholder Place,Old Beach,Tasmania,4.9,60.0,pat.faux@fake-buyers.example,Pat Faux,,,,,10 957 536 103,Individual/Sole Trader,Property advisor,100,property advisor Hobart,
Banana Republic Melbourne Buyers Agency #80,+61 606 905 498,https://totally-fake-buyers-80.example,99 Sample Square,Melbourne,Victoria,4.9,94.0,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/banana-republic-melbourne-buyers-agency-80,,https://www.instagram.com/fake_buyers_80,https://www.facebook.com/fake.buyers.80,43 597 252 123,Family Partnership,Property advisor,100,property advisor Melbourne,
Banana Republic Cremorne Off-Market Emporium #81,+61 470 964 300,https://totally-fake-buyers-81.example,404 Not Found Road,Cremorne,Victoria,5.0,423.0,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_81,https://www.facebook.com/fake.buyers.81,20 483 609 383,Discretionary Services Management Trust,Property advisor,100,property advisor Melbourne,
Certified Fictional Dandenong Suburb Safari Co #82,+61 688 901 714,https://totally-fake-buyers-82.example,42 Demo Drive,Dandenong,Victoria,5.0,62.0,pat.faux@fake-buyers.example,Pat Faux,,,,,44 912 532 954,Individual/Sole Trader,Property advisor,100,property advisor Melbourne,
Absolutely Made Up Dandenong Suburb Safari Co #83,+61 803 429 743,https://totally-fake-buyers-83.example,404 Not Found Road,Dandenong,Victoria,4.9,124.0,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/absolutely-made-up-dandenong-suburb-safari-co-83,,https://www.instagram.com/fake_buyers_83,https://www.facebook.com/fake.buyers.83,40 600 144 317,Australian Private Company,EXCLUDED,100,property advisor Melbourne,
Quantum Dandenong Mortgage Mayhem #84,+61 810 123 395,https://totally-fake-buyers-84.example,3 Test Terrace,Dandenong,Victoria,5.0,77.0,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/quantum-dandenong-mortgage-mayhem-84,,,https://www.facebook.com/fake.buyers.84,13 553 779 651,Discretionary Trading Trust,EXCLUDED,100,property advisor Melbourne,
Absolutely Made Up Bundoora Off-Market Emporium #85,+61 638 773 756,https://totally-fake-buyers-85.example,123 Fake Street,Bundoora,Victoria,4.9,71.0,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_85,https://www.facebook.com/fake.buyers.85,37 597 181 421,Australian Private Company,Property advisor,100,property advisor Melbourne,
Certified Fictional Como Advocates Anonymous #86,+61 600 405 628,https://totally-fake-buyers-86.example,1 Pretend Parade,Como,Western Australia,4.9,98.0,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/certified-fictional-como-advocates-anonymous-86,,,https://www.facebook.com/fake.buyers.86,76 635 473 665,Australian Private Company,Property advisor,100,property advisor Perth,
Absolutely Made Up East Perth Dream Home Depot #87,+61 635 266 242,https://totally-fake-buyers-87.example,1 Pretend Parade,East Perth,Western Australia,5.0,50.0,casey.contrived@fake-buyers.example,Casey Contrived,,,,,47 299 303 764,Australian Private Company,Property advisor,100,property advisor Perth,
Absolutely Made Up Bilgola Plateau Brick & Giggle #88,+61 819 662 843,https://totally-fake-buyers-88.example,7 Hogwash Highway,Bilgola Plateau,New South Wales,5.0,54.0,quinn.quip@fake-buyers.example,Quinn Quip,,,,https://www.facebook.com/fake.buyers.88,36 632 779 616,Australian Private Company,EXCLUDED,97,property advisor Sydney,
Definitely Not Real Sydney Suburb Safari Co #89,+61 534 437 695,https://totally-fake-buyers-89.example,123 Fake Street,Sydney,New South Wales,4.8,2386.0,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/definitely-not-real-sydney-suburb-safari-co-89,,https://www.instagram.com/fake_buyers_89,https://www.facebook.com/fake.buyers.89,42 552 824 375,Discretionary Investment Trust,Investment BA,100,property advisor Sydney,
Imaginary Sydney House Hunters Hoax #90,+61 861 277 520,https://totally-fake-buyers-90.example,7 Hogwash Highway,Sydney,New South Wales,5.0,229.0,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/imaginary-sydney-house-hunters-hoax-90,,https://www.instagram.com/fake_buyers_90,https://www.facebook.com/fake.buyers.90,30 418 965 793,Australian Public Company,Investment BA,100,property advisor Sydney,
Definitely Not Real Milton Mortgage Mayhem #91,+61 704 684 413,https://totally-fake-buyers-91.example,404 Not Found Road,Milton,Queensland,4.9,164.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_91,https://www.facebook.com/fake.buyers.91,96 758 135 941,Australian Private Company,Property advisor,100,property strategist Brisbane,
Absolutely Made Up Darwin City Off-Market Emporium #92,+61 478 285 902,https://totally-fake-buyers-92.example,42 Demo Drive,Darwin City,Northern Territory,4.9,55.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,,,https://www.facebook.com/fake.buyers.92,47 554 955 112,Australian Private Company,Property advisor,100,property strategist Darwin,
Imaginary Middle Dural House Hunters Hoax #93,+61 638 392 717,https://totally-fake-buyers-93.example,3 Test Terrace,Middle Dural,New South Wales,4.9,165.0,alex.alias@fake-buyers.example,Alex Alias,,,,,66 744 108 440,Individual/Sole Trader,EXCLUDED,97,property strategist Sydney,
Captain Obvious Adelaide House Hunters Hoax #94,+61 868 725 159,https://totally-fake-buyers-94.example,3 Test Terrace,Adelaide,South Australia,4.9,95.0,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/captain-obvious-adelaide-house-hunters-hoax-94,,,https://www.facebook.com/fake.buyers.94,86 469 564 222,Australian Public Company,EXCLUDED,100,SMSF buyers agent Adelaide,
Pretend Adelaide Buyers Agency #95,+61 655 851 417,https://totally-fake-buyers-95.example,88 Placeholder Place,Adelaide,South Australia,5.0,118.0,taylor.testdata@fake-buyers.example,Taylor Testdata,,,https://www.instagram.com/fake_buyers_95,https://www.facebook.com/fake.buyers.95,32 793 746 183,Australian Private Company,SMSF,100,SMSF buyers agent Adelaide,
Certified Fictional Plympton Park Advocates Anonymous #96,+61 460 403 939,https://totally-fake-buyers-96.example,99 Sample Square,Plympton Park,South Australia,5.0,178.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_96,https://www.facebook.com/fake.buyers.96,32 877 192 932,Australian Private Company,EXCLUDED,99,SMSF buyers agent Adelaide,
Absolutely Made Up Bulimba Off-Market Emporium #97,+61 545 106 965,https://totally-fake-buyers-97.example,88 Placeholder Place,Bulimba,Queensland,5.0,104.0,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/absolutely-made-up-bulimba-off-market-emporium-97,,https://www.instagram.com/fake_buyers_97,https://www.facebook.com/fake.buyers.97,66 381 267 607,Australian Private Company,SMSF,100,SMSF buyers agent Brisbane,
Pretend Eight Mile Plains House Hunters Hoax #98,+61 868 346 981,https://totally-fake-buyers-98.example,123 Fake Street,Eight Mile Plains,Queensland,5.0,216.0,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/pretend-eight-mile-plains-house-hunters-hoax-98,,,https://www.facebook.com/fake.buyers.98,78 591 636 963,Australian Private Company,SMSF,100,SMSF buyers agent Brisbane,
Pretend Yeronga Advocates Anonymous #99,+61 495 859 151,https://totally-fake-buyers-99.example,7 Hogwash Highway,Yeronga,Queensland,5.0,54.0,casey.contrived@fake-buyers.example,Casey Contrived,https://www.linkedin.com/company/pretend-yeronga-advocates-anonymous-99,,https://www.instagram.com/fake_buyers_99,https://www.facebook.com/fake.buyers.99,84 451 720 316,Australian Private Company,EXCLUDED,100,SMSF buyers agent Brisbane,
Suspiciously Legit Wynnum Off-Market Emporium #100,+61 854 860 250,https://totally-fake-buyers-100.example,3 Test Terrace,Wynnum,Queensland,5.0,113.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,https://www.linkedin.com/in/jordan-jokester,,https://www.facebook.com/fake.buyers.100,68 192 679 550,Australian Private Company,EXCLUDED,100,SMSF buyers agent Brisbane,
Definitely Not Real Brisbane City Advocates Anonymous #101,+61 879 698 106,https://totally-fake-buyers-101.example,42 Demo Drive,Brisbane City,Queensland,4.8,54.0,sam.sample@fake-buyers.example,Sam Sample,,,,https://www.facebook.com/fake.buyers.101,79 982 151 115,Discretionary Services Management Trust,SMSF,100,SMSF buyers agent Brisbane,
Quantum Fortitude Valley Mortgage Mayhem #102,+61 718 843 571,https://totally-fake-buyers-102.example,42 Demo Drive,Fortitude Valley,Queensland,5.0,570.0,casey.contrived@fake-buyers.example,Casey Contrived,https://www.linkedin.com/company/quantum-fortitude-valley-mortgage-mayhem-102,https://www.linkedin.com/in/casey-contrived,https://www.instagram.com/fake_buyers_102,https://www.facebook.com/fake.buyers.102,63 961 411 267,Individual/Sole Trader,EXCLUDED,100,SMSF buyers agent Brisbane,
Certified Fictional Narre Warren Suburb Safari Co #103,+61 511 866 479,https://totally-fake-buyers-103.example,123 Fake Street,Narre Warren,Victoria,5.0,387.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,https://www.linkedin.com/in/riley-rubbish,,,52 441 802 533,Australian Private Company,SMSF,100,SMSF buyers agent Melbourne,
Totally Fake Docklands House Hunters Hoax #104,+61 488 145 621,https://totally-fake-buyers-104.example,404 Not Found Road,Docklands,Victoria,5.0,204.0,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/totally-fake-docklands-house-hunters-hoax-104,,https://www.instagram.com/fake_buyers_104,https://www.facebook.com/fake.buyers.104,50 506 235 558,Discretionary Trading Trust,SMSF,100,SMSF buyers agent Melbourne,
Suspiciously Legit Essendon Dream Home Depot #105,+61 406 639 946,https://totally-fake-buyers-105.example,123 Fake Street,Essendon,Victoria,4.9,177.0,casey.contrived@fake-buyers.example,Casey Contrived,https://www.linkedin.com/company/suspiciously-legit-essendon-dream-home-depot-105,,https://www.instagram.com/fake_buyers_105,https://www.facebook.com/fake.buyers.105,86 547 668 598,Australian Private Company,SMSF,100,SMSF buyers agent Melbourne,
Definitely Not Real Prahran Mortgage Mayhem #106,+61 724 676 961,https://totally-fake-buyers-106.example,123 Fake Street,Prahran,Victoria,5.0,166.0,riley.rubbish@fake-buyers.example,Riley Rubbish,https://www.linkedin.com/company/definitely-not-real-prahran-mortgage-mayhem-106,,https://www.instagram.com/fake_buyers_106,https://www.facebook.com/fake.buyers.106,70 846 506 692,Australian Private Company,SMSF,100,SMSF buyers agent Melbourne,
Quantum Hawthorn Off-Market Emporium #107,+61 790 460 690,https://totally-fake-buyers-107.example,404 Not Found Road,Hawthorn,Victoria,5.0,61.0,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_107,https://www.facebook.com/fake.buyers.107,,,SMSF,100,SMSF buyers agent Melbourne,
Pretend South Melbourne Advocates Anonymous #108,+61 898 353 757,https://totally-fake-buyers-108.example,88 Placeholder Place,South Melbourne,Victoria,4.9,923.0,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/pretend-south-melbourne-advocates-anonymous-108,,,https://www.facebook.com/fake.buyers.108,42 884 606 564,Individual/Sole Trader,SMSF,100,SMSF buyers agent Melbourne,
Absolutely Made Up Richmond Buyers Agency #109,+61 532 415 338,https://totally-fake-buyers-109.example,42 Demo Drive,Richmond,Victoria,5.0,501.0,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/absolutely-made-up-richmond-buyers-agency-109,https://www.linkedin.com/in/morgan-mock,https://www.instagram.com/fake_buyers_109,https://www.facebook.com/fake.buyers.109,55 560 339 614,Australian Private Company,SMSF,100,SMSF buyers agent Melbourne,
Certified Fictional Hawthorn East House Hunters Hoax #110,+61 548 143 781,https://totally-fake-buyers-110.example,1 Pretend Parade,Hawthorn East,Victoria,5.0,191.0,jamie.jest@fake-buyers.example,Jamie Jest,,,https://www.instagram.com/fake_buyers_110,https://www.facebook.com/fake.buyers.110,89 948 599 290,Discretionary Trading Trust,SMSF,100,SMSF buyers agent Melbourne,
Absolutely Made Up South Perth Advocates Anonymous #111,+61 423 744 216,https://totally-fake-buyers-111.example,1 Pretend Parade,South Perth,Western Australia,5.0,257.0,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/absolutely-made-up-south-perth-advocates-anonymous-111,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_111,https://www.facebook.com/fake.buyers.111,23 829 122 649,Discretionary Trading Trust,EXCLUDED,100,SMSF buyers agent Perth,
Totally Fake West Perth Homes & Hogwash #112,+61 846 952 780,https://totally-fake-buyers-112.example,123 Fake Street,West Perth,Western Australia,4.9,52.0,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/totally-fake-west-perth-homes-hogwash-112,,,https://www.facebook.com/fake.buyers.112,23 276 958 114,Discretionary Trading Trust,SMSF,100,SMSF buyers agent Perth,
Absolutely Made Up Mosman Brick & Giggle #113,+61 792 355 687,https://totally-fake-buyers-113.example,42 Demo Drive,Mosman,New South Wales,5.0,93.0,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/absolutely-made-up-mosman-brick-giggle-113,,https://www.instagram.com/fake_buyers_113,,,,SMSF,100,SMSF buyers agent Sydney,
Captain Obvious Bondi Junction Mortgage Mayhem #114,+61 776 752 780,https://totally-fake-buyers-114.example,7 Hogwash Highway,Bondi Junction,New South Wales,4.9,71.0,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_114,https://www.facebook.com/fake.buyers.114,63 709 651 651,Individual/Sole Trader,SMSF,100,SMSF buyers agent Sydney,
Captain Obvious Kellyville Property Shenanigans #115,+61 630 355 215,https://totally-fake-buyers-115.example,3 Test Terrace,Kellyville,New South Wales,5.0,224.0,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/captain-obvious-kellyville-property-shenanigans-115,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_115,https://www.facebook.com/fake.buyers.115,66 818 562 968,Discretionary Services Management Trust,EXCLUDED,100,SMSF buyers agent Sydney,
Certified Fictional Kellyville Brick & Giggle #116,+61 593 370 441,https://totally-fake-buyers-116.example,404 Not Found Road,Kellyville,New South Wales,4.9,65.0,sam.sample@fake-buyers.example,Sam Sample,,,,,35 983 113 865,Australian Private Company,SMSF,100,SMSF buyers agent Sydney,
